program,type,fy,state_abbr,GEOID,NAME,population,B01003_001M,mhi,B19013_001M,below_poverty,B17001_002M,white_non_hispanic,B03002_003M,pct_below_poverty,pct_poc,place_name
CW,srf,23,KS,2053225,"Osawatomie city, Kansas",4256,17,62598,9454,681,330,3683,183,16.00093984962406,13.463345864661662,Osawatomie
CW,srf,23,IL,1747553,"Mattoon city, Illinois",16830,433,45953,3333,3443,616,15580,515,20.45751633986928,7.427213309566255,Mattoon
CW,srf,23,CA,0617022,"Crescent City city, California",6379,18,39812,6846,965,322,3214,428,15.127762972252704,49.615927261326235,Crescent City
CW,srf,23,MO,2970558,"Steele city, Missouri",1375,278,30592,27510,403,183,1059,211,29.309090909090905,22.981818181818184,Steele
CW,srf,23,PA,4240272,"Knox borough, Pennsylvania",1063,202,51023,17018,222,95,1013,208,20.884289746001883,4.703668861712146,Knox
CW,srf,23,OK,4031750,"Guymon city, Oklahoma",12743,33,55526,3993,2918,829,3920,407,22.898846425488504,69.23801302675979,Guymon
CW,srf,23,MO,2929494,"Greenwood city, Missouri",6038,118,103560,15422,209,146,5201,378,3.4614110632659822,13.862206028486256,Greenwood
CW,srf,23,MA,2513660,"Chicopee city, Massachusetts",55441,33,63866,4378,8428,1091,37529,1232,15.20174600025252,32.308219548709445,Chicopee
CW,srf,23,MT,3006325,"Big Sky CDP, Montana",2825,366,94176,27496,268,145,2411,363,9.486725663716813,14.654867256637175,Big Sky
CW,srf,23,OH,3945808,"McComb village, Ohio",1567,297,61382,8237,92,70,1332,278,5.871091257179324,14.996809189534147,McComb
CW,srf,23,OH,3939340,"Johnstown village, Ohio",5183,24,78442,19145,472,305,4826,183,9.106694964306387,6.887902759019866,Johnstown
CW,srf,23,SD,4649600,"Pierre city, South Dakota",14105,20,80473,10281,1522,436,11494,310,10.790499822757887,18.511166253101734,Pierre
CW,srf,23,ND,3858300,"Northwood city, North Dakota",936,228,88125,25167,69,44,899,219,7.371794871794872,3.952991452991455,Northwood
CW,srf,23,SD,4602780,"Aurora town, South Dakota",1429,303,87273,9747,25,19,1294,292,1.749475157452764,9.447165850244929,Aurora
CW,srf,23,FL,1233700,"Indiantown village, Florida",6624,19,47627,4933,2156,782,1243,450,32.54830917874396,81.23490338164251,Indiantown
CW,srf,23,FL,1228000,"Gulf Breeze city, Florida",6372,34,107202,23673,381,215,5207,459,5.979284369114877,18.283113622096664,Gulf Breeze
CW,srf,23,PA,4222992,"Elizabeth borough, Pennsylvania",1433,212,45324,5898,282,74,1224,138,19.678995115143056,14.584787159804605,Elizabeth
CW,srf,23,IL,1718823,"Decatur city, Illinois",70975,530,49039,2267,13237,1148,47338,705,18.650228953856992,33.3032758013385,Decatur
CW,srf,23,CA,0608954,"Burbank city, California",106389,43,91455,4647,11284,1426,58743,1989,10.606359680042111,44.78470518568649,Burbank
CW,srf,23,WI,5501225,"Alma city, Wisconsin",742,91,53878,2239,52,23,679,93,7.008086253369273,8.490566037735846,Alma
CW,srf,23,WV,5468116,"Richwood city, West Virginia",2567,492,30962,9899,761,356,2534,484,29.645500584339697,1.2855473315153887,Richwood
CW,srf,23,MO,2913390,"Charmwood town, Missouri",14,19,38250,4713,0,12,13,19,0,7.142857142857139,Charmwood
CW,srf,23,TN,4766940,"Selmer town, Tennessee",4444,16,46696,4442,784,331,3622,160,17.64176417641764,18.496849684968495,Selmer
CW,srf,23,WA,5350745,"Odessa town, Washington",798,143,46607,7692,94,47,732,127,11.779448621553884,8.270676691729335,Odessa
CW,srf,23,CA,0631246,"Grenada CDP, California",230,107,47083,25922,24,38,182,95,10.434782608695652,20.86956521739131,Grenada
CW,srf,23,KY,2130700,"Georgetown city, Kentucky",37510,32,74530,3560,4035,817,31582,430,10.757131431618234,15.803785657158087,Georgetown
CW,srf,23,TX,4819792,"Del Rio city, Texas",34722,36,57072,6430,6279,1060,3560,445,18.083635735268704,89.74713438166005,Del Rio
CW,srf,23,OH,3903086,"Aurora city, Ohio",17227,23,134728,11959,351,173,15074,559,2.0374992743948455,12.497823184535903,Aurora
CW,srf,23,IA,1932790,"Greenfield city, Iowa",1778,223,50598,8346,274,95,1663,228,15.410573678290213,6.467941507311579,Greenfield
CW,srf,23,IN,1865214,"Rochester city, Indiana",6236,31,62885,13071,948,423,5427,334,15.202052597819115,12.97305965362412,Rochester
CW,srf,23,NE,3139975,"Prague village, Nebraska",342,104,60781,25123,16,11,337,103,4.678362573099415,1.4619883040935662,Prague
CW,srf,23,FL,1217200,"Deltona city, Florida",94373,50,69074,3319,9664,1393,43063,1724,10.240217011221429,54.36936411897471,Deltona
CW,srf,23,GA,1371660,"Social Circle city, Georgia",5011,17,68333,24945,284,225,3225,562,5.667531430852126,35.64158850528837,Social Circle
CW,srf,23,KS,2062700,"Salina city, Kansas",46734,27,56945,2989,5735,911,36558,235,12.271579578037404,21.77429708563359,Salina
CW,srf,23,ME,2355575,"Orono CDP, Maine",10116,250,52718,6180,2055,262,8745,355,20.31435349940688,13.55278766310795,Orono
CW,srf,23,NC,3738100,"Liberty town, North Carolina",2666,29,48672,13091,534,290,1519,336,20.030007501875467,43.02325581395349,Liberty
CW,srf,23,GA,1331908,"Gainesville city, Georgia",42780,48,64163,4063,7010,1179,17557,1470,16.38616175783076,58.95979429640018,Gainesville
CW,srf,23,IA,1949395,"Marengo city, Iowa",2812,332,59583,8329,301,157,2594,317,10.704125177809388,7.752489331436692,Marengo
CW,srf,23,NY,3668847,"South Corning village, New York",966,221,64125,10549,79,80,897,218,8.178053830227745,7.142857142857139,South Corning
CW,srf,23,NE,3109445,"Clearwater village, Nebraska",277,60,63750,16514,37,26,249,59,13.357400722021662,10.108303249097474,Clearwater
CW,srf,23,SD,4666700,"Vermillion city, South Dakota",11667,16,47813,7765,2485,435,9752,112,21.299391445958687,16.413816748092913,Vermillion
CW,srf,23,TX,4871540,"Sweetwater city, Texas",10546,23,44306,4488,1890,363,4824,239,17.92148681964726,54.25753840318604,Sweetwater
CW,srf,23,MO,2955244,"Osage Beach city, Missouri",4736,130,51600,6812,839,309,4054,245,17.71537162162162,14.400337837837839,Osage Beach
CW,srf,23,CA,0667000,"San Francisco city, California",851036,NA,136689,1954,87849,3693,325900,1038,10.322595048858098,61.705497769777075,San Francisco
CW,srf,23,FL,1278275,"Winter Haven city, Florida",50778,63,56425,4066,7954,1534,24034,1765,15.664264051360826,52.66847847493008,Winter Haven
CW,srf,23,IA,1963975,"Pocahontas city, Iowa",1614,169,61037,7864,97,45,1530,166,6.00991325898389,5.20446096654274,Pocahontas
CW,srf,23,FL,1211975,"Chipley city, Florida",3644,19,35469,12054,817,316,2202,333,22.420417124039517,39.57189901207464,Chipley
CW,srf,23,NY,3629333,"Glens Falls city, New York",14743,20,64731,4175,1678,318,13102,349,11.381672658210675,11.130706097809124,Glens Falls
CW,srf,23,VA,5188000,"Wytheville town, Virginia",8228,22,39459,4827,2198,393,7279,227,26.713660670879925,11.533787068546431,Wytheville
CW,srf,23,WA,5350325,"Oakesdale town, Washington",427,112,70333,26497,28,21,346,100,6.557377049180328,18.969555035128806,Oakesdale
CW,srf,23,SD,4641860,"Mellette city, South Dakota",176,59,71563,33306,18,15,149,40,10.227272727272728,15.340909090909093,Mellette
CW,srf,23,ND,3840580,"Jamestown city, North Dakota",15850,27,53389,6764,2121,519,14141,101,13.381703470031544,10.782334384858032,Jamestown
CW,srf,23,FL,1208800,"Brooksville city, Florida",8981,28,42047,6566,1741,415,6201,527,19.385369112570984,30.9542367219686,Brooksville
CW,srf,23,FL,1254000,"Palm Bay city, Florida",121513,52,62538,2614,15194,2032,67348,2938,12.504011916420465,44.57547752092369,Palm Bay
CW,srf,23,KY,2123824,"Eddyville city, Kentucky",2783,367,37475,9616,337,162,2234,315,12.109234638878908,19.726913402802722,Eddyville
CW,srf,23,OR,4116750,"Crescent CDP, Oregon",278,158,NA,NA,44,39,274,161,15.827338129496402,1.4388489208633075,Crescent
CW,srf,23,AZ,0423760,"Florence town, Arizona",25783,32,74025,5584,890,266,12731,804,3.4518869022223946,50.622503199782805,Florence
CW,srf,23,AZ,0415500,"Coolidge city, Arizona",14175,30,60682,8963,3059,883,4386,841,21.580246913580247,69.05820105820106,Coolidge
CW,srf,23,IA,1955695,"Nevada city, Iowa",6933,26,69742,8288,771,331,6199,269,11.120726958026827,10.587047454204537,Nevada
CW,srf,23,IA,1910225,"Cambridge city, Iowa",885,239,69038,17249,129,95,829,229,14.576271186440678,6.327683615819211,Cambridge
CW,srf,23,IL,1727806,"Freeburg village, Illinois",4203,422,73065,14621,470,214,3845,450,11.182488698548655,8.517725434213645,Freeburg
CW,srf,23,MO,2938000,"Kansas City city, Missouri",505958,89,65256,1190,74101,3412,279313,3133,14.645682052660497,44.795220156613794,Kansas City
CW,srf,23,ME,2325720,"Fort Kent CDP, Maine",2515,290,57067,14453,229,107,2294,264,9.105367793240557,8.787276341948314,Fort Kent
CW,srf,23,MO,2940916,"Laurie city, Missouri",991,240,43646,15859,98,60,897,236,9.889001009081735,9.485368314833494,Laurie
CW,srf,23,MO,2922276,"Eminence city, Missouri",462,179,35227,11192,123,79,448,176,26.623376623376622,3.030303030303031,Eminence
CW,srf,23,FL,1273025,"Umatilla city, Florida",3738,20,67505,12540,184,127,3449,131,4.922418405564473,7.731407169609412,Umatilla
CW,srf,23,WA,5327855,"Grand Coulee city, Washington",1034,239,47361,28668,328,171,818,210,31.721470019342355,20.889748549323016,Grand Coulee
CW,srf,23,IA,1950520,"Maxwell city, Iowa",776,133,80000,11277,88,71,693,120,11.34020618556701,10.69587628865979,Maxwell
CW,srf,23,NE,3126350,"Laurel city, Nebraska",956,128,56471,10335,101,48,882,114,10.564853556485355,7.740585774058573,Laurel
CW,srf,23,TX,4845996,"Madisonville city, Texas",4480,18,62135,9573,562,240,1716,265,12.544642857142858,61.69642857142857,Madisonville
CW,srf,23,NY,3680764,"Westport CDP, New York",251,84,47500,24761,59,47,248,83,23.50597609561753,1.1952191235059786,Westport
CW,srf,23,NJ,3462430,"Red Bank borough, New Jersey",12868,26,89500,14422,1306,408,7978,715,10.149207336027356,38.0012433944669,Red Bank
CW,srf,23,WA,5355855,"Port Townsend city, Washington",10161,21,59193,3284,1403,339,9076,296,13.807696092904242,10.678082865859665,Port Townsend
CW,srf,23,WI,5574625,"Somers village, Wisconsin",8303,23,70375,11806,743,339,6534,518,8.948572805010237,21.305552210044567,Somers
CW,srf,23,WI,5505900,"Beaver Dam city, Wisconsin",16652,31,65802,4825,931,257,13922,494,5.590920009608456,16.39442709584435,Beaver Dam
CW,srf,23,KY,2165226,"Richmond city, Kentucky",34883,53,45457,1713,6893,845,29577,504,19.76034171372875,15.210847690852276,Richmond
CW,srf,23,GA,1330340,"Flowery Branch city, Georgia",9700,42,93684,21042,406,283,7300,602,4.185567010309279,24.74226804123711,Flowery Branch
CW,srf,23,OR,4165250,"Sandy city, Oregon",12592,23,98341,9141,652,333,10644,534,5.1778907242693775,15.470139771283357,Sandy
CW,srf,23,CA,0640116,"Lanare CDP, California",528,309,44398,42366,140,207,12,18,26.515151515151516,97.72727272727273,Lanare
CW,srf,23,IA,1946335,"Lone Tree city, Iowa",1261,280,78359,14931,52,49,1182,261,4.123711340206185,6.264869151467096,Lone Tree
CW,srf,23,IA,1933195,"Grundy Center city, Iowa",2792,24,80294,6599,266,107,2691,64,9.527220630372494,3.617478510028647,Grundy Center
CW,srf,23,NY,3661874,"Ripley CDP, New York",964,377,48958,14794,67,56,918,373,6.950207468879668,4.77178423236515,Ripley
CW,srf,23,TX,4854132,"Orange city, Texas",19221,32,58756,5498,3094,646,10690,640,16.09697726445034,44.383746943447264,Orange
CW,srf,23,WY,5634320,"Guernsey town, Wyoming",985,252,84219,38936,125,125,841,225,12.690355329949238,14.619289340101531,Guernsey
CW,srf,23,PA,4287048,"York city, Pennsylvania",44782,40,42351,2908,10762,1000,16410,1242,24.031977133669777,63.3558126032781,York
CW,srf,23,MO,2949196,"Monett city, Missouri",9632,40,42635,6041,1764,584,6103,470,18.313953488372093,36.63828903654485,Monett
CW,srf,23,MT,3005875,"Bigfork CDP, Montana",4953,475,73443,11828,250,116,4232,463,5.047445992327882,14.556834241873617,Bigfork
CW,srf,23,CA,0672646,"Sonoma city, California",10702,24,96090,7476,918,368,8349,398,8.577835918519904,21.986544571108197,Sonoma
CW,srf,23,CA,0657876,"Point Arena city, California",661,205,51719,27985,125,69,217,93,18.910741301059,67.17095310136158,Point Arena
CW,srf,23,IA,1966450,"Renwick city, Iowa",264,55,53438,12638,22,14,210,44,8.333333333333332,20.454545454545453,Renwick
CW,srf,23,CA,0686944,"Yreka city, California",7833,57,46387,5701,1636,538,5607,339,20.885995148729734,28.41823056300268,Yreka
CW,srf,23,CA,0686300,"Woodlake city, California",7495,22,44719,6907,1840,543,502,235,24.549699799866577,93.30220146764509,Woodlake
CW,srf,23,MA,2560295,"Scituate CDP, Massachusetts",5442,587,108194,19812,214,155,4598,634,3.932377802278574,15.509004042631375,Scituate
CW,srf,23,TX,4856348,"Pearland city, Texas",124478,60,111123,3920,5592,1227,46149,2222,4.492360095759893,62.925978887835605,Pearland
CW,srf,23,NY,3651055,"Niagara Falls city, New York",48502,38,45932,2215,12046,1098,31087,858,24.836089233433672,35.90573584594449,Niagara Falls
CW,srf,23,GA,1321324,"Dallas city, Georgia",14126,26,60032,12177,2488,752,7124,790,17.61291236018689,49.56817216480249,Dallas
CW,srf,23,MD,2404000,"Baltimore city, Maryland",584548,NA,58349,916,110509,4166,157912,654,18.905034317113394,72.98562307971287,Baltimore
CW,srf,23,NY,3676540,"Utica city, New York",64728,90,48212,2937,17651,1663,35202,1020,27.269496971944136,45.61549870226177,Utica
CW,srf,23,IN,1868670,"Sellersburg town, Indiana",9948,502,67230,7894,428,218,9034,582,4.302372336147969,9.187776437474866,Sellersburg
CW,srf,23,CA,0660620,"Richmond city, California",115619,106,86618,5152,16373,2107,20223,1696,14.161167282194103,82.50893019313435,Richmond
CW,srf,23,IN,1851102,"Morgantown town, Indiana",1293,309,50257,16560,166,86,1171,299,12.838360402165508,9.435421500386695,Morgantown
CW,srf,23,VA,5110744,"Buchanan town, Virginia",1108,249,54167,14237,224,168,1020,237,20.216606498194945,7.942238267148014,Buchanan
CW,srf,23,KS,2056025,"Pittsburg city, Kansas",20610,25,42371,4772,5574,701,16289,229,27.045123726346432,20.965550703541965,Pittsburg
CW,srf,23,OH,3939886,"Kenton city, Ohio",7685,606,46809,6221,1499,484,7280,597,19.505530253741053,5.270006506180863,Kenton
CW,srf,23,AZ,0434120,"Huachuca City town, Arizona",1865,351,44360,6455,363,126,1327,317,19.463806970509385,28.84718498659518,Huachuca City
CW,srf,23,IA,1958890,"Olds city, Iowa",150,60,64583,28636,19,23,125,60,12.666666666666668,16.666666666666657,Olds
CW,srf,23,IA,1940980,"Keota city, Iowa",883,151,67917,11525,59,31,851,153,6.681766704416761,3.624009060022644,Keota
CW,srf,23,WV,5474356,"Sissonville CDP, West Virginia",2680,549,54856,4449,509,378,2628,543,18.992537313432837,1.9402985074626855,Sissonville
CW,srf,23,WI,5578600,"Sun Prairie city, Wisconsin",35847,43,90384,4658,2139,567,27364,970,5.967026529416688,23.664462856027,Sun Prairie
CW,srf,23,WI,5561025,"Palmyra village, Wisconsin",2097,377,71111,13253,225,123,1855,355,10.72961373390558,11.540295660467336,Palmyra
CW,srf,23,KS,2045250,"Mayetta city, Kansas",432,126,55000,7580,39,29,288,88,9.027777777777777,33.33333333333334,Mayetta
CW,srf,23,MN,2717342,"Eagle Bend city, Minnesota",647,136,45888,4710,133,96,496,81,20.556414219474497,23.338485316846985,Eagle Bend
CW,srf,23,NH,3305140,"Berlin city, New Hampshire",9485,24,41638,5184,1155,334,8328,138,12.177121771217712,12.198207696362672,Berlin
CW,srf,23,NJ,3466480,"Seaside Park borough, New Jersey",1799,286,80658,22154,178,76,1657,283,9.894385769872152,7.893274041133964,Seaside Park
CW,srf,23,GA,1312400,"Cairo city, Georgia",10091,21,39784,6642,2388,686,3956,522,23.664651669804776,60.79674957883262,Cairo
CW,srf,23,FL,1254200,"Palm Coast city, Florida",91082,41,68824,3066,8817,1352,63172,769,9.680288092048924,30.642717551217586,Palm Coast
CW,srf,23,SD,4618620,"Elk Point city, South Dakota",2177,293,80500,15790,222,143,2028,296,10.197519522278364,6.844281120808446,Elk Point
CW,srf,23,ME,2321730,"Eastport city, Maine",1211,129,44919,14781,141,35,1113,115,11.643270024772914,8.092485549132945,Eastport
CW,srf,23,OK,4017100,"Copan town, Oklahoma",886,201,29775,11540,102,36,615,203,11.512415349887133,30.58690744920993,Copan
CW,srf,23,IA,1953625,"Monticello city, Iowa",4034,20,65266,4721,209,106,3598,175,5.18096182449182,10.808130887456628,Monticello
CW,srf,23,KS,2077200,"Westmoreland city, Kansas",641,159,57000,7185,49,29,588,151,7.644305772230889,8.268330733229334,Westmoreland
CW,srf,23,GA,1375188,"Sylvester city, Georgia",5622,19,48599,15549,1539,441,1990,305,27.374599786552828,64.60334400569192,Sylvester
CW,srf,23,NY,3649506,"Nassau village, New York",1169,195,74931,18993,79,52,1043,146,6.757912745936697,10.778443113772454,Nassau
CW,srf,23,MO,2938612,"Kimberling City city, Missouri",2625,431,51458,14776,371,194,2462,422,14.133333333333335,6.209523809523816,Kimberling City
CW,srf,23,PA,4241216,"Lancaster city, Pennsylvania",57970,48,61014,3788,10197,1354,22552,1238,17.590132827324478,61.09711919958599,Lancaster
CW,srf,23,FL,1224900,"Frostproof city, Florida",2946,32,43487,10231,568,349,1944,334,19.280380176510523,34.0122199592668,Frostproof
CW,srf,23,VT,5003175,"Barre city, Vermont",8488,16,53798,13483,2003,550,7913,203,23.598020735155515,6.774269557021668,Barre
CW,srf,23,OH,3984770,"Whitehouse village, Ohio",4771,521,76923,23453,451,368,4516,545,9.4529448752882,5.34479144833368,Whitehouse
CW,srf,23,CA,0660606,"Richgrove CDP, California",1837,404,27276,5132,719,200,88,97,39.13990201415351,95.20958083832335,Richgrove
CW,srf,23,AL,0159472,"Phenix City city, Alabama",38413,37,46944,3475,9619,1517,15482,943,25.04100174420118,59.69593627157473,Phenix City
CW,srf,23,UT,4971455,"Spanish Valley CDP, Utah",545,302,98063,51739,0,12,545,302,0,0,Spanish Valley
CW,srf,23,KS,2012950,"Chetopa city, Kansas",1022,173,23750,5006,256,110,948,165,25.048923679060664,7.240704500978481,Chetopa
CW,srf,23,WI,5536025,"Howards Grove village, Wisconsin",3241,22,72792,18385,60,45,3118,98,1.8512804689910523,3.795124961431668,Howards Grove
CW,srf,23,OH,3932088,"Greenfield village, Ohio",4237,449,42253,4541,1207,346,3833,466,28.487137125324523,9.535048383290075,Greenfield
CW,srf,23,WI,5517100,"Cornell city, Wisconsin",1395,142,59375,6822,168,80,1351,137,12.043010752688172,3.15412186379929,Cornell
CW,srf,23,IL,1738570,"Joliet city, Illinois",150221,833,84971,3386,15883,1636,66519,1806,10.573088982232843,55.71924031926295,Joliet
CW,srf,23,GA,1337396,"Hawkinsville city, Georgia",4007,20,36042,4770,932,379,1428,274,23.25929623159471,64.36236585974544,Hawkinsville
CW,srf,23,KS,2079675,"Wilson city, Kansas",777,139,48889,11296,120,64,650,119,15.444015444015443,16.344916344916356,Wilson
CW,srf,23,IA,1960690,"Oxford Junction city, Iowa",540,162,49750,33662,122,91,533,158,22.59259259259259,1.2962962962962905,Oxford Junction
CW,srf,23,OR,4118250,"Dayton city, Oregon",2677,24,76014,9718,559,294,1562,202,20.881583862532686,41.65110197982816,Dayton
CW,srf,23,KS,2056100,"Plains city, Kansas",1266,199,72222,13019,153,57,526,133,12.085308056872037,58.45181674565561,Plains
CW,srf,23,AR,0519600,"Dover city, Arkansas",1800,477,30764,8404,424,157,1658,465,23.555555555555554,7.888888888888886,Dover
CW,srf,23,MO,2970000,"Springfield city, Missouri",168873,120,43450,1349,32217,1646,142044,1362,19.07765006839459,15.887086745660937,Springfield
CW,srf,23,WA,5315710,"Creston town, Washington",213,63,54792,12716,11,12,207,65,5.164319248826291,2.816901408450704,Creston
CW,srf,23,GA,1380956,"Waycross city, Georgia",13856,21,36818,4385,4517,597,5129,459,32.59959584295612,62.98354503464203,Waycross
CW,srf,23,WY,5677530,"Torrington city, Wyoming",6161,16,55434,9840,629,191,4791,223,10.209381593897096,22.236649894497646,Torrington
